,image_id,class_id,x_min,y_min,w,h
13233,2850,7,276.8,731.1,517.8,292.6
13234,2850,1,67.8,489.3,202.7,182.2
13235,2850,0,259.6,525.5,16.8,35.2
13236,2850,1,58.4,642.4,208.8,190.0
13237,2850,1,73.9,534.3,227.8,176.1
13238,2850,0,270.7,516.7,82.8,178.5
13239,2850,1,145.5,801.5,38.1,18.6
13240,2850,1,77.7,638.0,212.3,176.8
13241,2850,0,141.5,824.6,40.4,56.6
13242,2850,1,181.1,829.0,129.8,105.0
13243,2850,1,171.7,758.9,175.7,264.8
13244,2850,1,579.0,473.7,60.7,129.0
13245,2850,7,283.2,277.0,400.5,691.1
13246,2850,5,474.9,37.6,61.5,150.7
13247,2850,5,549.8,54.5,35.6,71.4
13248,2850,5,687.5,55.9,31.0,52.8
13249,2850,5,698.4,43.0,43.7,332.5
13250,2850,5,637.2,55.9,69.1,345.1
13251,2850,5,554.7,54.9,50.8,94.1
13252,2850,5,481.0,51.1,74.9,127.7
13253,2850,7,456.4,147.6,153.7,281.4
13254,2850,7,604.7,30.8,174.5,391.8
13255,2850,0,443.9,130.4,321.8,294.9
13256,2851,7,675.6,249.1,66.4,66.0
13257,2851,7,118.5,313.7,644.7,507.2
13258,2851,7,667.1,558.2,99.2,56.9
13259,2851,7,373.2,724.8,540.1,284.4
13260,2851,7,525.2,600.9,363.0,187.2
13261,2851,7,289.5,251.2,506.9,228.8
13262,2851,7,79.9,381.7,647.8,478.7
13263,2852,0,709.1,849.0,244.5,109.2
13264,2852,7,630.5,652.7,365.7,240.5
13265,2852,7,371.5,192.3,479.5,346.2
13266,2852,5,254.3,588.7,242.1,75.4
13267,2852,5,343.0,613.3,172.7,100.1
13268,2852,7,171.0,555.2,456.8,282.7
13269,2853,1,187.2,350.5,591.0,452.7
13270,2853,7,241.0,0.0,472.4,580.7
13271,2854,7,239.6,128.0,513.6,672.9
13272,2855,3,282.8,384.3,333.2,398.7
13273,2856,1,291.1,149.0,426.4,459.9
13274,2857,0,95.5,329.1,386.7,186.7
13275,2857,0,627.8,635.7,148.0,118.1
13276,2858,7,260.4,219.2,545.2,456.9
13277,2859,7,37.9,66.6,859.6,889.1
13278,2860,3,302.0,425.3,490.4,242.5
13279,2861,3,0.0,0.0,213.7,547.0
13280,2861,7,772.4,527.7,251.3,402.8
13281,2861,0,617.0,466.8,398.6,337.5
13282,2861,5,186.9,190.7,478.8,178.0
13283,2861,2,209.9,349.2,428.7,583.9
13284,2861,5,491.0,935.9,102.9,74.9
13285,2861,1,213.0,453.6,429.0,293.3
13286,2861,5,524.2,905.4,495.7,118.3
13287,2861,1,0.0,742.6,803.2,281.1
13288,2862,1,810.0,686.5,117.8,200.9
13289,2862,1,115.5,214.6,864.5,732.7
13290,2862,0,654.9,296.1,31.8,41.4
13291,2862,0,929.5,543.2,57.2,25.9
13292,2862,0,65.7,621.0,80.6,29.5
13293,2863,7,234.4,270.5,480.7,400.6
13294,2864,2,297.3,411.7,260.1,200.6
13295,2864,7,310.2,118.9,138.2,46.5
13296,2865,0,443.9,173.7,450.0,744.6
13297,2865,0,8.9,385.4,537.4,638.3
13298,2866,7,85.8,236.4,926.2,664.4
13299,2867,7,0.0,186.9,181.5,236.4
13300,2867,7,0.0,495.2,112.8,219.9
13301,2867,1,0.0,238.0,58.9,124.7
13302,2867,7,0.0,395.2,142.6,143.0
13303,2867,7,121.2,229.3,848.6,581.8
13304,2867,0,865.9,236.7,98.2,42.4
13305,2867,0,901.8,214.9,16.3,45.7
13306,2867,0,918.0,210.5,15.6,38.3
13307,2867,7,93.1,364.7,313.6,358.1
13308,2868,1,208.9,315.4,645.8,409.1
13309,2869,8,430.2,491.0,122.9,275.0
13310,2869,8,518.1,464.9,135.4,327.8
13311,2869,8,577.5,541.8,176.0,369.4
13312,2870,1,719.9,700.2,179.5,129.8
13313,2870,1,419.9,274.5,172.0,271.7
13314,2870,1,555.3,256.0,93.5,274.5
13315,2870,1,560.8,330.2,153.4,212.1
13316,2870,1,606.5,318.7,160.2,295.9
13317,2870,1,429.0,329.9,56.9,65.8
13318,2870,1,449.4,323.6,64.7,69.3
13319,2870,1,455.8,355.3,63.7,36.3
13320,2870,1,512.0,314.7,45.0,72.1
13321,2870,1,538.8,304.5,44.0,61.5
13322,2870,1,537.1,338.0,35.2,41.9
13323,2870,1,615.6,316.2,163.9,394.7
13324,2870,0,598.3,358.1,107.0,27.9
13325,2871,0,439.2,408.9,106.0,84.8
13326,2871,2,286.8,467.0,292.2,347.2
13327,2871,0,529.3,709.1,102.6,70.1
13328,2872,5,328.1,193.0,510.6,726.9
13329,2873,5,468.4,162.1,226.1,466.9
13330,2873,5,244.5,197.7,267.9,468.1
13331,2873,5,145.6,645.8,800.0,229.3
13332,2874,5,290.3,249.6,302.0,445.3
13333,2875,7,263.6,169.0,282.9,216.0
13334,2875,7,499.6,218.4,166.9,142.2
13335,2875,7,385.3,305.1,132.3,132.7
13336,2875,7,515.0,281.7,254.7,398.6
13337,2875,6,207.5,439.9,395.2,280.4
13338,2875,6,215.4,598.7,395.2,347.8
13339,2875,0,430.5,450.4,140.2,81.9
13340,2875,0,280.1,459.9,203.4,133.4
13341,2875,1,82.3,605.1,83.0,101.2
13342,2875,7,33.8,601.4,100.6,173.7
13343,2875,7,605.2,406.0,314.9,472.4
13344,2876,2,414.8,404.1,172.4,220.4
13345,2877,0,232.3,431.7,246.2,224.3
13346,2877,5,505.6,511.0,184.9,140.2
13347,2878,1,230.9,81.6,430.2,204.5
13348,2878,1,229.1,39.6,461.7,217.1
13349,2878,7,565.1,273.9,166.6,133.4
13350,2878,7,541.0,240.1,182.9,381.6
13351,2878,7,259.8,201.5,344.1,387.7
13352,2878,7,698.4,317.6,307.8,545.2
13353,2878,7,3.6,583.4,472.6,353.2
13354,2878,1,106.2,647.8,35.3,33.9
13355,2878,1,135.1,474.8,134.6,238.7
13356,2878,1,201.7,527.6,93.7,182.5
13357,2878,7,324.8,441.6,442.2,511.0
13358,2879,7,244.5,248.6,491.7,496.5
13359,2880,7,629.3,251.3,272.0,586.8
13360,2880,1,104.6,535.4,335.2,311.5
13361,2880,1,139.4,592.6,183.4,101.9
13362,2880,6,293.1,511.7,75.9,107.0
13363,2880,1,58.9,194.0,296.4,469.0
13364,2880,1,116.6,425.0,97.5,135.4
13365,2880,1,282.9,217.1,52.8,65.0
13366,2880,1,134.1,251.3,175.7,287.2
13367,2880,1,273.0,270.9,46.5,72.8
13368,2880,0,237.7,281.7,60.2,63.7
13369,2880,1,125.7,329.5,164.1,221.5
13370,2880,0,334.7,568.6,101.6,179.8
13371,2880,1,418.5,228.9,286.7,628.1
13372,2880,1,244.6,70.8,500.3,635.9
13373,2881,7,206.9,44.7,650.2,722.0
13374,2882,1,458.9,394.8,344.9,350.1
13375,2882,7,534.3,557.7,64.0,116.1
13376,2883,0,365.5,170.3,406.6,631.9
13377,2884,7,333.5,461.2,236.7,179.6
13378,2885,1,268.2,288.8,133.4,84.1
13379,2885,7,185.6,345.4,512.3,492.2
13380,2886,7,505.7,208.3,279.6,410.1
13381,2886,1,949.1,682.0,57.4,40.3
13382,2886,1,297.9,934.3,73.4,53.5
13383,2886,7,401.0,426.3,223.5,137.1
13384,2886,1,414.7,306.8,169.4,206.2
13385,2886,1,447.5,426.3,129.5,85.3
13386,2886,1,390.3,438.5,226.8,110.7
13387,2886,1,399.0,469.7,185.4,91.1
13388,2886,1,385.3,550.9,371.6,199.8
13389,2887,2,266.5,296.9,500.5,480.8
13390,2888,3,511.8,357.9,134.0,367.8
13391,2889,7,157.1,339.8,461.2,315.7
13392,2889,7,550.3,597.3,218.4,143.2
13393,2890,1,831.2,711.4,192.5,312.2
13394,2890,1,733.7,915.6,102.1,108.0
13395,2890,1,833.5,525.9,190.2,166.3
13396,2890,1,810.7,453.4,213.1,184.2
13397,2890,1,451.3,245.8,572.4,381.3
13398,2890,4,517.6,173.0,141.2,559.7
13399,2890,1,850.0,650.8,173.7,104.3
13400,2891,1,108.0,424.6,761.6,397.7
13401,2891,1,21.3,187.2,759.2,434.8
13402,2891,7,0.0,0.0,65.4,214.6
13403,2892,0,0.3,330.2,374.2,187.7
13404,2892,0,732.8,367.2,215.0,124.4
13405,2893,1,170.9,293.6,686.2,253.9
13406,2893,7,237.6,488.6,99.3,141.3
13407,2894,6,124.4,147.6,527.7,406.7
13408,2895,7,398.9,528.8,179.5,178.5
13409,2895,7,831.7,774.3,105.7,20.1
13410,2896,5,237.5,434.8,95.5,184.6
13411,2896,4,271.5,175.4,124.2,223.2
13412,2896,4,356.8,95.8,202.2,183.2
13413,2896,4,280.1,184.9,309.8,275.3
13414,2896,4,418.0,261.4,179.3,316.3
13415,2896,4,657.0,102.9,97.8,440.6
13416,2896,4,755.6,145.6,105.7,335.2
13417,2896,4,815.0,376.6,78.7,199.1
13418,2896,4,825.9,561.1,50.5,110.4
13419,2896,4,378.2,481.5,72.4,180.1
13420,2896,4,468.6,776.1,87.9,93.5
13421,2896,4,413.2,559.4,232.6,275.0
13422,2896,4,657.8,733.1,70.3,106.7
13423,2896,4,539.9,819.1,133.6,79.6
13424,2896,4,596.8,482.9,119.4,275.6
13425,2896,4,321.8,868.9,290.0,154.8
13426,2896,4,607.0,830.3,172.4,193.4
13427,2896,4,909.0,677.6,26.4,86.7
13428,2896,4,596.8,53.8,94.2,437.5
13429,2896,4,875.4,769.0,61.0,221.1
13430,2896,4,681.7,176.8,155.2,677.6
13431,2896,4,241.5,416.5,155.4,428.7
13432,2896,5,743.9,498.1,210.5,506.2
13433,2896,4,125.0,649.1,409.7,374.5
13434,2896,4,446.5,187.9,188.2,587.9
13435,2897,7,343.0,177.0,289.9,262.9
13436,2897,7,90.1,221.7,383.0,314.2
13437,2897,7,382.3,287.0,610.9,475.7
13438,2897,7,0.0,405.8,387.7,296.6
13439,2897,7,213.3,543.7,560.1,364.4
13440,2898,7,457.1,367.7,184.4,365.4
13441,2899,3,331.9,193.3,324.7,596.3
13442,2900,5,283.9,62.0,14.5,65.0
13443,2900,5,419.0,51.1,7.1,51.5
13444,2900,5,747.4,33.5,10.9,66.4
13445,2900,5,831.5,29.5,11.9,66.4
13446,2900,9,699.4,91.1,198.1,871.6
13447,2900,9,686.5,90.8,101.1,576.0
13448,2900,9,564.3,94.5,139.9,575.7
13449,2900,5,572.7,43.7,21.8,73.5
13450,2900,9,446.2,84.0,230.1,609.2
13451,2900,5,490.7,46.4,56.6,173.7
13452,2900,9,229.6,126.0,150.1,770.7
13453,2900,9,353.5,96.2,135.9,669.1
13454,2900,5,698.7,36.9,14.7,158.5
13455,2900,5,704.0,35.6,15.0,161.9
13456,2900,5,671.2,37.6,28.7,161.9
13457,2900,5,677.6,37.2,25.7,161.2
13458,2900,5,875.9,27.4,147.8,150.3
13459,2900,5,848.8,28.8,175.0,157.5
13460,2901,7,447.7,578.7,315.7,190.3
13461,2901,4,314.2,271.9,378.9,427.0
13462,2902,1,616.6,0.0,148.3,169.7
13463,2902,1,50.1,131.3,899.4,627.6
13464,2902,1,187.3,114.8,187.6,404.3
13465,2902,1,243.5,224.3,122.2,95.5
13466,2902,1,483.2,60.7,257.7,376.4
13467,2902,1,412.4,143.5,239.4,311.6
13468,2902,1,346.4,142.2,230.3,332.4
13469,2902,0,281.1,221.7,101.9,95.5
13470,2902,1,351.5,316.4,115.8,176.8
13471,2902,1,275.3,223.0,114.1,227.6
13472,2902,1,73.1,74.7,206.6,529.8
13473,2902,1,649.5,0.0,159.5,156.2
13474,2902,1,618.7,347.4,95.8,85.1
13475,2903,7,256.4,293.6,492.4,412.4
13476,2904,0,297.1,380.3,568.1,521.8
13477,2905,5,109.7,407.0,679.9,553.0
13478,2905,4,205.0,70.8,220.2,303.1
13479,2905,4,511.2,70.1,206.5,331.5
13480,2905,4,513.3,280.7,257.8,597.0
13481,2905,4,187.7,284.4,264.6,597.3
13482,2906,0,285.5,181.3,502.9,575.5
13483,2907,7,232.0,467.3,395.9,346.2
13484,2908,5,376.6,421.9,291.3,364.0
13485,2909,0,257.8,371.5,559.2,467.6
13486,2910,7,711.4,378.2,281.9,493.4
13487,2910,7,126.0,0.0,147.3,303.7
13488,2910,7,427.7,0.0,134.1,61.3
13489,2910,7,445.0,60.6,116.6,92.4
13490,2910,7,122.4,0.0,22.9,43.7
13491,2910,1,197.8,287.5,46.0,116.1
13492,2910,7,227.3,0.0,231.9,297.7
13493,2910,7,234.2,263.8,117.6,222.8
13494,2910,0,614.9,710.1,80.5,81.6
13495,2910,1,465.8,456.1,290.8,387.7
13496,2910,1,336.0,271.6,401.8,493.0
13497,2910,1,314.2,137.1,391.6,283.8
13498,2910,7,110.2,402.6,268.7,445.6
13499,2910,6,430.7,443.6,49.0,126.0
13500,2910,1,444.4,523.9,56.6,140.9
13501,2910,0,500.1,132.1,111.5,62.3
13502,2910,0,437.3,178.5,73.9,52.5
13503,2911,0,461.2,133.6,45.7,250.2
13504,2911,5,230.6,383.5,424.0,576.5
13505,2911,1,272.9,656.3,357.6,254.0
13506,2912,7,0.0,152.1,733.5,596.6
13507,2912,1,327.4,314.2,108.4,17.3
13508,2912,5,693.2,415.0,330.5,245.1
13509,2912,5,738.2,197.3,285.5,286.2
13510,2912,3,916.3,281.7,107.3,189.5
13511,2912,0,932.2,308.1,91.4,447.2
13512,2912,3,549.9,518.6,410.8,370.0
13513,2913,1,152.1,813.0,58.7,59.6
13514,2913,7,516.6,784.3,64.8,84.0
13515,2913,7,588.7,385.4,282.2,547.6
13516,2913,1,57.9,281.4,225.8,344.7
13517,2914,6,439.4,184.2,153.9,211.0
13518,2914,7,516.1,295.3,119.9,160.5
13519,2914,1,595.8,344.7,32.0,59.6
13520,2914,7,649.1,207.2,136.1,225.2
13521,2914,7,578.0,329.5,189.2,317.3
13522,2914,7,741.1,280.4,241.0,367.1
13523,2914,1,310.9,526.9,333.5,444.3
13524,2914,1,349.7,515.4,276.3,374.9
13525,2914,7,724.6,577.0,137.1,155.8
13526,2914,7,545.3,173.7,83.3,224.8
13527,2914,1,285.2,207.9,94.5,56.6
13528,2915,4,457.9,85.0,194.5,742.6
13529,2916,7,919.9,293.6,103.9,284.1
13530,2916,1,752.3,524.9,203.4,406.7
13531,2916,6,457.1,343.7,139.4,224.2
13532,2916,7,566.9,191.3,272.8,330.2
13533,2916,1,775.4,472.7,197.3,310.5
13534,2916,1,821.6,682.7,39.9,81.9
13535,2916,1,796.4,675.6,38.3,55.5
13536,2916,1,844.2,646.1,60.4,126.0
13537,2916,1,888.6,644.4,25.1,79.6
13538,2916,1,866.5,609.5,75.9,165.9
13539,2916,1,911.7,616.3,20.8,73.5
13540,2916,1,881.8,631.9,63.0,130.0
13541,2916,1,875.4,618.0,74.9,163.2
13542,2916,7,248.1,142.6,223.5,452.7
13543,2916,7,478.2,397.9,172.2,177.8
13544,2916,7,599.6,307.1,54.1,57.2
13545,2916,7,0.0,432.1,157.2,358.6
13546,2916,7,100.6,561.8,84.8,88.0
13547,2916,7,163.3,422.9,275.8,425.3
13548,2916,7,6.3,335.2,79.2,101.9
13549,2916,5,292.1,119.5,70.6,42.3
13550,2916,5,371.8,166.9,62.0,20.3
13551,2916,7,22.6,174.1,312.6,416.2
13552,2916,7,368.3,545.5,403.0,478.1
13553,2916,2,90.9,706.7,44.7,56.9
13554,2916,7,606.5,258.0,54.6,62.6
13555,2916,1,765.5,570.2,173.7,126.3
13556,2916,5,267.9,147.0,43.9,36.9
13557,2917,1,387.8,508.9,197.9,101.0
13558,2918,7,90.1,184.8,577.5,456.7
13559,2918,7,192.3,204.3,687.5,706.1
13560,2918,0,911.9,4.1,85.0,170.7
13561,2918,0,955.1,0.0,68.5,204.6
13562,2919,1,819.3,197.1,97.8,99.6
13563,2919,0,649.7,465.9,82.0,90.4
13564,2919,0,652.4,440.2,85.3,80.3
13565,2919,1,71.4,664.4,81.8,110.4
13566,2920,0,737.3,40.0,286.5,322.4
13567,2920,2,328.9,368.4,410.7,557.4
13568,2921,0,247.5,791.4,71.4,65.0
13569,2921,0,312.9,415.2,318.3,323.6
13570,2922,1,279.4,208.3,744.3,462.0
13571,2923,3,277.1,264.5,533.8,356.9
13572,2924,1,183.7,116.0,761.2,657.6
13573,2925,1,274.2,391.4,322.4,232.0
13574,2925,2,449.8,381.3,265.6,301.6
13575,2926,7,860.4,418.8,71.4,56.4
13576,2926,5,255.3,442.7,692.1,70.3
13577,2926,7,477.5,421.6,374.2,314.7
13578,2926,1,859.1,578.5,123.6,68.1
13579,2926,5,0.0,497.3,41.3,214.1
13580,2926,7,0.0,533.1,41.7,57.4
13581,2926,7,299.3,402.0,167.3,172.2
13582,2926,7,170.3,554.2,379.6,180.3
13583,2926,5,357.9,577.8,174.7,99.0
13584,2926,5,496.8,596.3,46.1,39.9
13585,2926,5,220.4,606.5,142.9,52.3
13586,2926,0,287.5,610.3,44.0,23.4
13587,2927,6,191.7,205.5,558.1,368.3
13588,2928,7,400.9,170.7,83.6,794.7
13589,2928,0,418.5,180.1,48.1,762.2
13590,2929,5,314.7,117.5,401.0,557.4
13591,2930,1,379.9,445.0,130.7,133.6
13592,2930,1,190.0,594.5,332.9,248.9
13593,2930,1,407.7,514.0,87.4,151.4
13594,2930,1,384.3,358.6,482.9,362.9
13595,2930,1,708.1,304.3,111.7,103.4
13596,2930,0,102.9,745.9,149.0,120.9
13597,2930,1,422.3,204.4,303.1,311.4
13598,2930,1,721.6,396.2,54.9,16.8
13599,2930,1,424.0,501.3,92.1,157.5
13600,2930,1,404.7,501.8,75.9,70.1
13601,2930,6,177.4,498.0,227.6,146.0
13602,2930,1,397.9,544.8,80.3,133.3
13603,2930,1,253.6,605.0,182.9,111.7
13604,2930,1,264.1,640.5,169.7,98.8
13605,2930,1,308.5,650.9,139.9,75.2
13606,2930,1,268.2,662.3,176.4,75.9
13607,2930,7,489.3,628.1,212.7,221.0
13608,2930,7,543.2,633.9,50.5,23.9
13609,2930,7,179.1,498.3,121.2,146.3
13610,2930,0,688.8,499.3,36.9,47.2
13611,2931,5,361.7,134.3,390.4,696.4
13612,2932,0,371.9,198.9,370.1,515.6
13613,2933,5,262.1,414.1,123.2,181.5
13614,2933,1,0.0,980.3,448.5,43.3
13615,2933,7,343.1,615.3,517.8,408.4
13616,2933,5,311.4,0.0,552.6,561.1
13617,2933,0,428.4,44.0,323.6,362.0
13618,2934,1,208.3,291.6,660.3,491.4
13619,2935,1,367.7,85.1,575.3,799.0
13620,2935,1,430.7,46.0,494.1,874.4
13621,2935,1,11.5,118.9,792.0,760.6
13622,2936,9,65.0,208.0,845.2,589.0
13623,2937,1,0.0,107.7,539.7,835.0
13624,2937,1,358.9,23.0,627.6,731.4
13625,2938,9,619.3,0.0,404.3,289.5
13626,2938,9,122.9,291.8,688.4,395.4
13627,2938,5,866.5,446.0,157.1,312.1
13628,2939,7,813.7,753.3,209.9,270.5
13629,2939,6,447.7,522.4,75.2,218.9
13630,2939,6,439.5,352.3,584.1,500.3
13631,2939,0,443.6,550.6,99.9,254.5
13632,2939,0,441.2,400.3,582.4,424.1
13633,2939,0,548.6,474.4,116.5,88.4
13634,2939,0,645.4,562.8,236.0,126.7
13635,2940,3,0.0,209.5,42.7,44.7
13636,2940,3,0.0,290.0,59.3,58.7
13637,2940,1,265.8,438.3,379.3,257.5
13638,2941,2,156.8,321.3,545.9,427.7
13639,2942,1,84.1,620.0,154.7,323.0
13640,2942,0,266.4,919.4,63.0,91.8
13641,2942,1,116.6,612.6,207.2,322.4
13642,2942,1,168.4,154.8,133.6,467.0
13643,2942,1,181.3,250.6,79.7,57.9
13644,2942,1,193.3,268.9,85.6,47.7
13645,2942,1,218.9,265.8,66.0,56.2
13646,2942,1,240.8,287.8,45.2,36.9
13647,2942,7,283.7,132.4,338.3,664.7
13648,2942,7,563.3,287.8,277.6,570.6
13649,2942,6,803.3,441.2,215.4,445.3
13650,2943,0,195.7,133.6,123.3,28.4
13651,2943,5,254.0,115.6,388.1,260.6
13652,2943,5,522.2,714.9,273.3,240.8
13653,2944,7,770.3,306.8,253.5,716.9
13654,2944,7,826.4,421.6,197.3,455.4
13655,2944,7,873.4,792.0,150.3,231.6
13656,2944,0,839.1,570.2,184.6,208.3
13657,2944,0,0.0,37.9,80.0,170.3
13658,2944,1,96.5,173.4,340.3,318.0
13659,2944,0,0.0,0.0,346.7,310.5
13660,2944,1,0.0,274.3,135.4,126.0
13661,2944,1,0.0,375.2,145.5,81.6
13662,2944,6,153.9,316.3,779.9,620.7
13663,2944,6,101.8,184.9,715.4,283.8
13664,2944,0,443.2,317.0,220.7,110.1
13665,2944,0,343.1,0.0,127.2,135.8
13666,2944,0,366.5,79.6,75.4,75.2
13667,2944,0,924.4,726.7,73.9,41.7
13668,2944,0,669.7,0.0,201.1,98.9
13669,2945,5,598.9,528.6,227.8,267.5
13670,2945,7,537.1,603.8,95.7,215.0
13671,2945,7,465.8,646.1,100.1,188.3
13672,2945,7,407.9,480.2,206.7,197.4
13673,2945,7,273.8,586.5,250.7,437.2
13674,2945,7,124.2,310.9,344.9,349.5
13675,2945,6,559.0,221.1,241.8,172.7
13676,2945,6,555.9,198.8,237.7,107.0
13677,2945,6,539.4,106.3,251.2,178.8
13678,2945,6,534.9,73.8,246.3,117.5
13679,2945,0,546.0,97.5,187.4,294.6
13680,2946,0,0.0,0.0,1023.7,1023.7
13681,2946,4,672.5,690.8,158.5,70.1
13682,2946,4,373.2,914.3,116.1,74.4
13683,2946,4,311.9,840.9,64.0,136.1
13684,2946,4,237.0,742.6,92.8,181.1
13685,2946,4,334.6,520.6,132.4,95.7
13686,2946,4,646.4,569.9,277.7,181.8
13687,2946,4,354.5,608.8,81.3,105.4
13688,2946,4,395.5,609.0,44.4,61.2
13689,2946,4,511.0,540.7,141.5,123.2
13690,2946,4,674.2,366.2,176.1,122.4
13691,2946,4,538.4,190.7,226.9,265.1
13692,2946,4,405.0,440.4,170.7,119.1
13693,2946,4,402.3,323.3,159.2,126.2
13694,2946,4,705.4,482.8,199.1,133.3
13695,2946,4,369.8,889.1,63.7,67.6
13696,2946,4,552.6,421.6,178.1,157.2
13697,2946,4,365.7,789.3,137.8,130.5
13698,2946,4,270.6,384.8,142.9,153.9
13699,2946,4,273.6,710.1,195.4,152.4
13700,2946,4,105.3,708.1,173.7,140.4
13701,2946,1,347.1,505.1,545.9,451.3
13702,2946,4,239.7,534.6,151.7,108.4
13703,2946,4,170.0,598.6,221.8,154.9
13704,2946,4,624.8,603.9,161.5,145.0
13705,2947,1,187.6,210.0,655.6,600.9
13706,2947,1,281.7,105.7,494.1,255.5
13707,2947,1,584.1,231.1,164.2,94.2
13708,2947,1,708.1,308.3,60.3,57.4
13709,2947,1,214.0,222.7,436.8,162.3
13710,2947,1,393.1,336.0,398.2,65.8
13711,2948,0,773.1,0.0,250.6,330.4
13712,2948,0,842.2,746.9,181.5,276.8
13713,2948,0,0.0,0.0,1023.7,1023.7
13714,2948,5,0.0,33.0,918.0,990.7
13715,2948,5,587.2,284.4,351.2,184.9
13716,2949,1,291.6,395.7,472.4,274.0
13717,2950,5,750.7,719.9,270.5,303.7
13718,2950,1,75.4,664.0,329.9,252.6
13719,2950,1,63.2,436.8,273.0,312.9
13720,2950,7,149.3,276.0,244.3,292.6
13721,2950,1,216.6,513.7,554.2,289.5
13722,2950,1,330.9,640.7,228.6,217.1
13723,2950,5,413.5,665.4,191.2,142.2
13724,2950,1,620.4,571.6,245.3,186.2
13725,2950,7,374.3,120.6,306.5,553.0
13726,2950,1,637.7,485.6,247.9,186.2
13727,2950,1,349.0,215.0,73.4,151.4
13728,2950,7,648.1,13.5,335.7,522.2
13729,2950,0,41.9,484.2,46.5,19.3
13730,2950,1,627.8,400.3,276.6,237.7
13731,2951,5,760.1,464.3,263.6,559.4
13732,2951,1,0.0,531.0,439.4,492.7
13733,2951,1,447.5,818.8,458.9,204.9
13734,2951,1,387.8,673.9,401.3,332.9
13735,2951,5,27.9,0.0,343.1,687.4
13736,2951,5,0.0,0.0,319.7,704.0
13737,2951,5,0.0,322.4,265.4,404.7
13738,2951,5,0.0,0.0,109.7,68.7
13739,2951,7,292.6,220.1,469.1,775.4
13740,2951,3,651.7,546.9,86.1,237.0
13741,2951,3,438.6,641.0,169.4,203.5
13742,2951,3,516.3,568.9,167.9,257.0
13743,2951,3,338.5,489.0,146.5,214.3
13744,2951,3,558.5,363.0,135.9,229.2
13745,2951,3,359.9,298.3,101.6,142.2
13746,2951,3,408.9,426.7,147.0,214.7
13747,2952,6,41.1,685.4,148.8,239.7
13748,2952,6,0.0,686.4,45.2,232.6
13749,2952,6,0.0,822.5,60.2,84.7
13750,2952,6,497.3,755.5,205.5,83.3
13751,2952,6,952.9,680.0,66.5,23.4
13752,2952,6,777.7,675.6,87.4,163.6
13753,2952,7,48.0,420.9,900.3,552.6
13754,2952,5,416.3,448.7,322.5,101.2
13755,2952,6,341.1,445.6,100.1,121.2
13756,2952,6,590.0,377.2,87.4,83.0
13757,2952,6,484.1,405.0,135.6,97.5
13758,2952,6,250.2,473.7,127.0,109.0
13759,2952,6,185.1,553.0,68.6,54.5
13760,2952,6,80.0,588.5,47.5,47.7
13761,2952,6,125.5,572.6,59.4,54.2
13762,2952,6,681.4,241.1,160.3,136.1
13763,2952,6,0.0,329.5,80.5,150.7
13764,2952,6,72.4,333.2,114.5,84.0
13765,2952,6,64.3,378.2,93.0,92.4
13766,2952,6,0.8,427.3,259.3,200.1
13767,2953,4,333.5,62.5,561.8,875.4
13768,2954,7,105.4,352.8,310.3,356.9
13769,2954,7,288.0,315.3,320.3,362.7
13770,2954,1,624.8,225.5,298.4,341.3
13771,2954,1,633.1,245.2,37.3,64.7
13772,2954,7,113.3,81.9,397.2,326.1
13773,2954,1,603.7,355.2,264.1,417.2
13774,2954,1,815.0,553.7,30.5,142.9
13775,2954,1,678.3,694.2,137.1,7.4
13776,2954,1,639.2,686.1,176.8,9.1
13777,2954,1,617.4,676.6,198.9,9.8
13778,2954,1,617.1,669.5,199.6,8.8
13779,2954,1,615.4,654.9,200.6,19.0
13780,2954,1,616.9,650.5,199.6,13.5
13781,2954,1,739.8,636.3,81.8,16.6
13782,2954,1,630.9,604.8,199.4,68.7
13783,2954,1,720.8,618.3,94.5,11.5
13784,2954,1,753.3,605.5,63.0,15.2
13785,2954,1,773.3,494.1,41.4,116.8
13786,2954,1,759.4,602.1,63.7,9.8
13787,2954,1,758.9,482.9,66.0,127.0
13788,2954,1,758.1,463.6,67.6,144.6
13789,2954,1,746.4,461.9,68.6,136.1
13790,2954,1,707.8,464.9,87.1,141.2
13791,2954,1,551.9,482.9,208.8,190.6
13792,2954,1,508.2,476.8,200.6,151.7
13793,2954,1,819.0,556.0,29.7,134.4
13794,2954,1,684.4,157.8,223.0,75.2
13795,2954,1,660.1,138.2,222.5,172.0
13796,2954,1,677.3,168.0,226.8,81.9
13797,2954,1,674.8,214.7,176.3,97.9
13798,2954,1,729.9,247.2,174.7,48.1
13799,2954,1,716.7,252.3,179.3,62.6
13800,2955,0,282.4,280.4,695.9,403.8
13801,2956,6,138.3,0.0,66.3,79.5
13802,2956,1,51.1,206.3,157.3,206.7
13803,2956,1,142.1,387.9,50.1,89.8
13804,2956,3,0.0,173.4,159.1,405.8
13805,2956,3,743.8,233.7,224.9,357.1
13806,2956,3,240.6,227.9,195.3,388.6
13807,2956,3,604.5,247.4,202.3,363.3
13808,2956,3,422.6,255.3,231.8,381.1
13809,2956,7,84.8,530.2,460.9,435.9
13810,2957,1,171.4,570.6,59.2,63.3
13811,2957,6,255.5,499.1,271.7,368.4
13812,2957,1,459.4,595.6,264.4,115.5
13813,2957,7,424.9,545.2,340.3,283.1
13814,2957,6,362.7,226.9,357.6,436.1
